Cement,FlyAsh,Slag,Water,Superplasticizer,Age,Strength
284.7409125739845,133.27971638141784,231.03581730213122,216.27174889760795,3.785650929323756,7,25.3652672160152
463.8885842136673,41.49626359366181,244.27042340784288,183.37866000912848,14.45711999968234,14,33.33724659169676
409.01257498105076,121.88042209880471,247.80170392918356,145.09111503497093,5.656822292000355,14,57.972590377519985
375.21903715870616,186.99062461093183,67.8845005504398,206.0682324107073,3.1063396955869127,28,24.57088574923657
240.11506888599703,147.8561739408516,244.21915470911924,156.46604833869188,6.7529196193941825,7,24.1668735317936
385.04247969511977,15.108264105762114,225.31419846423677,199.79176128340492,9.009329111475441,28,38.00193552154475
453.23024388129693,24.873892937186646,244.08528404897814,201.14293952882102,17.008701445931386,3,17.907682319399576
260.8992889906787,155.82000828026338,67.85932618771676,150.65908772850813,3.3031825467356035,7,15.286771084918653
377.6127041355235,144.9425935460581,152.06567714669268,233.77737431002177,2.375194872310098,7,40.05801105363458
150.5277064579142,117.0334845227081,242.93792793999123,183.3667544879672,17.487163273297377,28,46.484463217071195
314.77330908650504,181.96279237774763,200.7337209227058,221.2784327837208,5.960642446669451,28,23.507030438632505
387.5813509144913,101.77400485782671,135.81687871740155,218.5537824004138,6.989100988341388,3,22.257076097393494
262.2608469449723,60.208600554602064,67.45892640090567,176.14767309554708,0.008522316159247367,3,55.796250549921474
362.7552006823047,140.99335643558933,101.75331373742036,146.98565582998162,19.630119820789037,28,41.08127267676894
191.28335868429792,35.89682741315905,221.9889030869708,174.7151803565688,16.00975938205401,3,56.49859658752456
376.91088079382575,19.174807318999942,131.88315821345705,207.98086524353164,15.310069604652712,3,39.21905589886527
302.01189041324926,107.22294433108151,13.795409191744989,142.54375848614012,17.83816087663633,28,32.841805971333045
455.39981675264664,75.95410234794191,189.4824873032459,173.81638867731476,8.755923926867286,7,39.23669055703473
499.1148045697052,70.59967749727059,150.85868942885645,146.68342202652124,19.186209823757167,28,39.97013574481607
238.8000038461232,151.8671884260364,190.4404198092372,162.05835267430342,9.79945632595136,14,26.52812210870094
404.7605521087737,55.15627961685554,220.3937041891454,225.14355133745084,11.246693339978968,3,48.332434304607126
541.4997872282672,37.816155300227464,32.016224429190245,179.46347485061554,8.785701270735213,28,66.23297458399244
303.8423032545188,55.61321477914527,5.881886251523305,203.77652222762129,3.2987514229070714,14,30.660808546597163
205.84449762475012,194.60401199941032,145.17412647268847,140.26158257293017,17.44102405767962,3,13.481013192653027
351.38333530706507,156.59066157172109,55.00818278201164,216.98423016122527,10.806864069857037,7,32.294255669525185
194.86849012274837,110.65479716478441,122.6514130401383,169.4949328408405,14.591405538528688,28,58.019584142288416
379.1874228227789,135.87891447348056,182.4794213082487,227.37970698004779,2.8047057116331886,28,36.79597089087878
201.23248177888212,66.02799675235713,69.01649340795687,203.08469802883172,15.808953550353834,28,56.258873249063285
232.47533853356836,142.56620113378366,109.22888575682099,187.2846003019289,0.8818089592636125,14,67.48896598629855
355.18892554413594,167.345017227849,66.52665693766177,172.74189836921323,2.066227753974017,7,39.82928531542854
369.2542095309316,69.94528404647535,163.29028035037265,193.13703012528615,7.011740457870097,14,35.056704178255586
261.43049790732687,16.740772173749097,26.415365840357975,147.26663954775844,7.007119186907824,14,49.21677809805004
483.0098043541875,131.65321804507522,70.66539081051282,209.95759681514642,10.25870069935271,3,14.462989858970372
275.7482728618222,158.35310111660817,78.57514948217867,205.31224405019972,1.7448894578955088,7,48.7073962569942
294.99896534406696,182.6613091969959,88.7044942779488,230.62697413367547,6.655891827331642,3,47.26176485122782
394.48603174260904,3.736449560224031,186.892977519427,175.45600773751585,18.818059961004966,14,22.246982415698483
348.71087550776105,123.29879242438466,130.48139524712832,219.46021267914512,2.468331752301831,14,41.13364094484713
544.3636145338924,31.392993616211882,104.12312388205555,234.67117595648097,18.708077471540065,3,18.982669142262907
167.236818967541,49.42804145201913,216.76095799879573,230.13244242710027,3.3775508435763135,3,29.641837831234206
226.06005084778002,182.95339218294956,53.89157441747289,205.60999851259214,12.432769509081789,3,11.248437138563549
486.46107448205396,126.07716042211659,165.90253874113742,201.6670632888615,11.562232296755663,14,47.13447893392307
242.39038581741278,31.197122347452535,31.490094319548245,182.06076552081586,15.684618073720621,7,60.72572924877574
533.7260363072043,191.4042078622147,216.0079650988217,197.540484970865,8.743695131364067,28,39.61684874313282
164.33447550516922,75.01342960870645,188.048481214753,222.36954288610372,14.600473265828565,14,36.677582108794105
231.62483844728075,174.44646360245338,10.81635093536326,199.98994591876027,19.84958240801277,28,64.62895720695163
267.2837976164142,172.2794243942386,133.52032318507273,218.59048826152303,8.830655159030751,7,28.364792481128088
401.1939964272427,111.64634865107782,59.21140444489806,181.9286262361507,1.351696342980584,7,18.116107903843613
237.79142814004973,55.86293202412818,158.87849984142352,179.42771228888233,9.775115788302159,14,60.30155083342539
324.8676496615009,138.2441386207655,8.998126275656299,171.9169003747975,5.684070290824296,28,30.343457127424053
375.3670077229558,31.029669331287014,144.49049710321987,208.9271665586377,3.9309912986420747,3,57.00489618214522
299.2066725182206,132.8953261849325,195.21960282727224,188.3739265266122,1.6577155290543066,14,33.74202554630183
227.95905496293682,22.41011682229812,20.93298630583623,146.61259029276533,5.928673391094728,3,30.90528638341234
289.827767342142,30.987567204799426,212.97933482026198,223.82682731766317,3.8838263951809138,3,16.370898686437318
291.93972351976174,160.88162797018805,202.55444303020846,177.64448841700172,3.966551247812602,28,10.12533743289196
316.3232215931963,7.42725981354766,29.483706734874715,230.70213357469706,0.6617143815016191,7,27.081950823886935
542.1994331597189,51.53242409873242,48.947396107417966,194.2977600880363,6.112555670016637,7,41.73424647082943
209.4247228567577,20.588762714254273,186.27109826162868,238.03667063899712,16.0491279249977,7,16.820030363467083
356.01123245379904,68.40596822027901,200.82610750104342,206.46973672689313,14.863398418418946,3,41.242622260209124
540.2383019573138,55.523854976018704,179.80607348498023,235.2043736283518,16.820836640635253,14,52.320120878954775
307.088005217262,176.05987691481636,51.892123455622524,236.24754161666493,19.376575263378694,7,56.61655491706244
306.70445669227206,123.89500466846606,171.5815750559444,208.25256768952516,6.44032097148282,7,68.97491815203105
342.75381359120377,180.6242572201455,65.86621554635336,207.38518975714817,14.158155590132779,14,16.01161521762213
442.44528070154945,193.86682924796997,134.33501491611364,185.58553613458247,5.136158134248083,3,28.352029480969417
482.10811352083533,78.65528102796746,241.62182393994155,182.60755934902798,2.114566110826823,28,45.9326875733312
469.91389900461877,189.22408122042958,48.67085653588168,226.09667802760117,17.5628947616364,3,33.521212808500074
508.29428943742226,85.39332282566663,208.6112521422124,227.2944444186328,12.83538361307889,7,38.50926977083107
501.62209878247563,20.07568396220345,105.25274693060874,232.10365263059063,3.8996352277102364,7,15.015388012142516
194.2135128782328,78.9943642329241,124.69924961369522,195.82262052964495,17.87982045958958,14,21.79029291372059
500.1245283108532,195.45080724604048,54.056775673491096,141.13797525385579,18.200132009755922,3,55.08628187530571
462.1452913704071,143.7517542796595,100.52594950052007,160.88858895764935,13.501199239050692,28,55.485423069320255
434.01466482401025,123.06170025600484,225.26599588456838,228.691245637441,7.015435437272044,3,58.98015569855174
456.5764397867665,192.79514987825917,41.18005863954666,216.9558265144439,10.480795532964722,28,65.24581497434693
458.21333942454555,171.28498245137632,27.621210641946085,226.2712216715887,4.452595817113732,14,29.69371489715148
295.7939332256495,53.92620984636098,39.80153340216047,148.043215384483,8.568550811670438,14,51.85220309142281
489.592134081954,103.79251832890827,82.86839777666569,175.93021991721847,2.0370765651996203,7,69.75510430046867
411.4656783270172,84.26413149363843,126.26775904623769,216.15175192440333,11.32297347071541,14,18.330159517829586
263.0757396362062,124.05434478062662,247.04769612657722,146.91487684988934,5.033562492685761,3,27.034583745129304
335.1967934306204,112.25652856825883,128.17991956066425,180.0962012729189,8.721505428541569,7,55.583737441208505
337.9021034993383,41.66545738396654,160.2947477911802,169.10329047023134,11.142881983077388,28,63.43670491472679
475.93848959642287,52.388198288530255,63.3012773868937,214.02500289352912,2.0432400751522284,28,57.799433812100126
360.9319219827281,151.72442614666798,219.44695958161356,224.07532909446104,1.7147387652998947,3,26.912673470161263
300.00875740876546,195.74530825169361,240.9228598780648,239.98823492956006,0.4770228381529651,7,33.28162428490776
407.28711612212453,180.87965866855652,90.0695946408674,170.47227436540692,19.460886556484837,7,34.69620821403086
173.0707455662541,196.4555771289475,71.06145119740884,149.6986069879325,13.819407476333936,7,39.2379734325169
269.0992828347389,166.65471063883192,249.21565982150494,186.48318862547998,4.854455978798691,3,18.27636679954594
256.5900719094642,152.0648735969426,124.3724251268894,222.38650683038946,3.8000846006277067,28,66.462322705909
343.8304119971991,49.14387601221446,174.89235817577324,220.1989809591259,0.9801344544108792,7,21.363382340865428
344.0836276407671,6.62791399703444,102.45807059739043,193.18319551388058,19.838343989312182,28,58.21094828611735
444.68132059260176,105.94040817802144,94.70956109811473,237.82012523778772,14.322513604132146,28,19.282362106807902
339.9312989966131,65.19614223468706,235.8274608257049,220.57434372495197,2.3467858652979934,3,47.50078164800366
362.99995677001016,6.60699311220454,49.70183289118393,217.25318991992827,18.373021327099057,3,69.27930409832703
485.03649936872984,75.92484881533001,217.55941152778587,170.58120115865603,18.30615212810309,3,37.37207003114143
520.9124111425381,19.23738579869465,91.65330006387995,192.66221534895982,9.226880881656374,28,55.891316126475246
230.99256593643042,119.84072040557933,136.80592807406538,187.7701949766337,4.168674156446787,14,36.03465950077504
288.6769834197912,85.1987809348891,205.86342404582925,233.28302055958812,13.227865473170212,28,67.73847091767374
176.19122319585605,181.6904530355623,238.02957896101773,184.40749801187314,13.24948085900753,28,62.42555371291086
282.60126691207824,50.923745740135914,165.70359149763954,185.50005947662828,2.4192872116214503,7,29.784229203743983
535.967014135068,174.33926591663504,161.3957433608607,207.2298872168392,3.235225886547388,28,63.90583894185895
359.2381451914311,164.90804702320682,247.91254122817037,239.95512615207448,4.824363823465109,14,68.08047792739374
269.01979266664614,87.76556950902356,216.72538782900887,229.7288881609086,12.08548441485014,14,16.513921202529488
305.6065922040521,13.38139478924456,3.5686309122819893,192.81364904261648,4.549202196501813,7,39.14906629371434
419.71713228278423,153.9113920141518,242.04277815259255,185.70834474762103,9.069111034583216,28,16.920614923156204
264.0101709427475,120.22641873935372,221.79193736353352,225.938266553769,18.35157236209963,28,55.743606301060765
441.7457294703757,11.700858394492064,136.23562181017095,209.51351427641288,7.6203036188665845,28,63.65141657840115
435.9055480232632,91.94821525916763,159.3343849411564,215.8144271468426,19.015263307233628,7,48.16367541472958
425.7434406321375,40.042502152814976,87.56999707156848,217.84413191537575,9.891310264742186,28,19.61872297545572
456.0383542011437,141.22739687763885,29.655982369918952,169.97721033461838,15.94778257123782,7,36.16452066720127
237.40109980964309,145.25451741276058,153.84323496628681,226.36987888542762,19.134414819536584,28,69.14841423731639
360.69728230836495,156.96027287378433,107.7931357455005,237.6954096632358,17.963188679736596,14,58.319451166598036
348.41457553161536,88.81215464106936,129.79505331610972,146.11658039179753,14.899276643355128,7,25.038789540662776
271.9840814076442,111.14072809816446,56.004530754199756,238.40972976985432,12.60331431448654,3,59.251883785949175
410.97476111371043,152.73767478691028,136.99154888696623,187.8698227149605,5.780132699875775,14,40.30742010564782
238.52792920244144,1.910014449730446,241.40170649834494,214.7011574017345,3.6326271371456276,28,61.918043953658696
231.59042751278065,49.18737182291877,169.4634474114576,230.34727255998428,3.2761577360705463,14,33.56320264442587
480.2042456957826,189.97398139797352,38.708628994527174,185.482990257465,4.8702987207864235,3,42.72461822870423
476.35732228800396,15.546029386015725,95.59974980235303,224.36976283621095,14.58293331901432,3,26.155761269571748
489.5051608507189,130.97127026661326,131.9350591001661,183.73932976862048,4.281856537890709,7,34.003080671975894
524.9463823877818,97.93839178047944,175.32756196049954,162.87939897206383,1.1394810751235762,3,34.44836981674186
270.98449723612936,103.80402776435315,99.37533936813348,231.70757591473455,12.969295160927086,28,65.82471218460691
346.5371333106771,108.8135333071447,32.24043290336695,229.05788960502414,15.317425359790748,28,56.47249521058429
454.7312765398856,31.437885711271907,96.14938264334211,194.93217834127998,16.806038149262953,7,63.277795159489195
472.724754601474,126.04478620802746,106.30619742629457,199.71096958288896,3.8711658385841097,28,27.63934625777267
506.12118393170164,11.089801657558773,120.47491609236499,175.23433571672885,2.994942036003998,28,20.932353690869093
500.06881410664823,75.42528530060768,201.5621675059308,205.8454598437657,15.929810819823327,14,14.092055733000963
221.35839467583835,176.25502397466198,239.69971753437125,236.05447525685844,8.81499379126792,3,25.860720125835254
319.7102173537568,136.0697757470367,110.24745631240168,170.11909088809918,12.05673019763315,14,52.055773762300895
187.84306488002272,103.69364082761119,108.93327117363546,162.4478347519077,5.683941215806936,28,24.401795892545707
541.5343999261352,111.26540749843879,2.586889356573918,188.03034551327497,1.4861834328888923,3,13.87765975396727
192.51971361253476,0.8211240869825831,58.94815257049965,227.30409688638406,8.867603438910095,7,20.889917506821646
407.1894567026408,24.28621494885512,141.5666130189235,164.3460294680885,15.688248691179478,28,52.54133999662568
464.53943967754714,43.82658015211296,119.5983630150677,157.95070830636337,16.999515498775914,7,14.920737782256772
232.87119673030094,172.43833545894708,207.87850551921076,156.9914946282209,1.4916860195852788,3,25.82957804760904
194.78616233355504,72.8353878462225,110.52879346376093,224.16149910613802,1.6884051507053321,7,23.260922315472754
207.4285578677725,178.85306027866955,42.6451043694483,229.013807111056,2.0480867186434137,14,53.13229945307018
259.5797876833697,99.69362090185814,227.36956306793377,211.71376528018368,11.690479876019843,3,37.253048761676204
543.725903061927,99.14414840276979,16.426596726383885,178.07385885002773,5.608215715136129,7,29.598801316980996
163.6576189475314,80.00916063608861,120.27574011419678,192.70872561273896,14.291505155342747,14,51.58741764651468
219.89921351261478,118.1927080279627,66.60489700243208,230.1414875896615,11.779508582280426,3,36.40913668997422
435.1131274922432,39.98061365509007,96.83876014399296,212.9593082228932,2.009293992827801,28,12.430668510467909
545.4674880113894,118.90364990641096,242.87060086493727,142.16757993931745,7.47712567177741,7,58.74946741740024
368.16026645755005,192.4589215715613,127.68215236136533,228.34892892796387,12.834428904095853,28,15.369793497547018
488.308808753273,112.02182412599855,218.93440835298082,164.68151551816047,3.016391366040747,7,40.18835579429904
285.0870625459383,61.98619952203028,19.712875342461633,182.4616257794737,2.5554603098954654,28,15.364124875596358
335.4344355571891,90.23816814978163,126.76060831754471,155.94658441976196,19.75193805516742,3,32.25147216623432
480.9920702127363,105.918449219396,238.7273702139389,161.74513793270202,5.1857496061994235,14,23.828625906835576
334.9422993858469,92.18033093600657,59.58554633454802,215.02126051026576,16.450135891276346,28,48.755412031295286
240.93497790039584,196.13925460967616,61.944727693851455,146.34752139232765,10.722593562657751,7,51.466089963925825
425.4933195827564,11.6686649617189,18.986623295758452,209.6577898174112,13.898964895483466,3,28.086830819471608
289.53243022115316,101.4290475351417,154.2918291134895,150.0858671802938,7.986465743884564,7,20.69833981996556
450.1331415852039,151.35866384382044,148.67263226663067,205.52273497164106,6.806803711977107,14,21.307897824654077
221.6726194288401,88.51550079490454,50.91623950686977,212.3691739598604,18.088046492355097,28,63.72817803812383
201.81435313171252,9.007093243910358,40.73629695494324,198.63546633582996,18.613548549356157,14,33.357203503415526
525.2319258961622,72.49687138273843,12.452911124901961,213.02534622368387,13.159274749229253,3,63.60287753923262
541.6731275848997,14.085414840590559,74.05917589241271,167.57992917579088,18.061438241913038,14,17.844964140703063
325.8392351255433,29.48689271604641,209.94465984178458,216.5941304484318,7.940512282861576,14,65.05522245633667
258.44665183107423,85.18930361393073,199.99929285822748,168.72135341076955,2.686451694580916,7,49.09808049401039
534.7410415140268,101.2194072482054,92.74793635329969,164.93283668067113,6.638862597250603,3,20.976520280605275
354.1761606622298,111.7177678726065,43.46796767167807,151.40842915710087,1.2237042807043896,3,54.124170203467635
408.07022832632714,101.0567221226577,81.92364445226558,185.4385977022394,19.761852065450118,7,57.68783657716565
355.7810401319414,6.404031265245269,60.17840713110262,215.93293062138753,7.431811065596428,28,33.33807158243765
382.5452327243162,20.742339980090918,231.76099411528153,198.45026554731038,12.31384115600229,3,66.05597987209477
363.2435982433403,162.63626749290194,240.48899907429762,193.34077032790412,9.474241833794778,7,25.074594352018273
541.888912690019,136.63357384733192,151.47164787569434,238.1741097458402,10.687625299357979,14,69.16043704237477
293.7164293567294,29.381534538920164,133.16719775943494,154.49804327993945,11.603169015110337,14,49.50211514118276
427.4933064180343,40.70903064379583,71.66722586798643,231.00298370223067,16.604556980671465,14,66.02960644463539
176.9055944054343,2.0105924588330826,85.47525493044384,222.91773871056208,19.703598313959755,28,63.59202911759311
231.17806945134862,122.50696294587686,114.70298421509017,176.90524048884942,17.57982827247342,3,44.278247090078466
345.2615940030448,88.64003707589151,205.31914596290193,189.93252907187366,5.745530653133246,14,39.67118814820803
295.7347350762899,110.20777581434737,145.7704985883905,157.37492534877728,12.231678368825275,28,55.94996836683047
425.22845984575156,26.58687937842641,113.0824755450113,216.83569946846148,18.607886076070987,28,56.66009520021963
308.8594794446558,43.49211994723397,189.9608462001833,155.5570624461117,12.355455575727714,3,22.862692788430117
368.6539162685003,80.78147006013418,33.31286597958225,168.57710733591998,12.912954020536594,14,34.83384683347239
209.9810592389751,131.11617674179024,128.04277195968854,235.08553489283122,12.877112028102673,3,28.05646833042289
292.9273691274701,7.6904926000905816,249.8968181861811,167.46278426573446,2.286131965204139,14,37.32846999340968
533.3118335622894,44.18452395636496,202.72481560408366,212.09680292267277,13.786577754484918,7,16.31963353444413
359.1550672469722,53.503144576614204,53.28847587320809,147.33002370720155,7.590785250489677,14,68.28360879842725
166.44203197014775,101.16911508042188,94.04630871079573,171.04811939278187,19.869679966549644,7,19.62414707613216
266.51948939631694,36.57798540069193,159.6564466865184,204.36220476982484,5.978897314949021,14,20.35049224509897
184.01260928219358,3.9591796153344516,24.877652594374716,164.49047612875768,0.5297906602234237,3,11.213301868103187
510.2944850275254,162.10181488739715,184.94014484321102,165.6706100334825,9.040529965121726,7,42.78541192982472
449.0491888013327,94.65694751994545,95.42853009985386,217.07039821087847,2.1111351832076775,7,29.640466346108806
424.22336829875513,44.50838482218169,219.9537453566594,194.9712777697286,14.581088905464988,14,34.98714051510993
440.04151570669427,24.22908240807564,175.1637194585032,168.9096277722489,14.93016699447599,14,11.64521833944357
548.9248165644372,71.62387318934096,238.4261324510484,196.8786046612413,7.991316434649461,3,39.36356939777211
264.03278519339597,173.70443727635546,80.23391959639578,146.96018549383305,12.886044848589695,3,40.70272616360421
390.9539313769768,134.87730157431724,180.12045628906392,187.4146748380385,12.163724010381507,7,58.05907451547274
264.63378453432836,145.72551429419326,175.1996443488814,172.84177612055058,10.314200686381279,3,53.25219742554577
511.4516591967942,92.90892312592231,32.74283931403899,229.19207551663084,15.400794748507472,7,53.380716515891734
242.3325803804611,108.90360831446313,202.37342954809236,142.16389649718167,12.947174412796869,14,63.12575911109634
489.9621962267756,18.976518237003948,175.7260390086964,218.80822561029123,7.451641299725573,7,37.2627226664777
351.1184568098958,170.59162978502417,111.26333642427392,194.98426702936183,8.739567425528582,3,57.75504779760485
425.52874067263184,85.68613243471749,246.40941351443504,179.56372723600268,19.737395758822224,14,46.600615598818074
428.4725483167033,66.7168660920964,236.2008738625045,143.56252509346348,17.58590796891638,7,33.20245601743234
344.744954256572,83.39564711868259,13.776731924702744,158.93825673381494,2.744044580140521,3,51.299929150881866
463.1724505798661,97.17136365517689,237.7055369038228,173.35030804496927,9.044487715026914,3,13.302148892355108
228.46170956039384,11.28303561043571,7.336652299615748,207.66757447952435,18.51978574691419,7,62.103709681510836
436.3561321094085,62.1583354769423,14.014063810917937,216.78133215687177,3.247760533454034,7,40.73598272890639
183.6662988511559,25.219593045886878,144.09766144949484,142.860676606177,1.322713041448318,28,57.03539901459253
483.00307316766987,7.007389224682892,96.94431375528276,210.51441029605473,19.17670161340208,14,52.03422270718226
286.4163352280115,136.44853009127448,8.057078251379718,231.03317859618693,16.745286329777286,7,11.00547816742701
472.5680263825394,151.22855154280865,99.16209403690962,146.2017148270675,17.625776637536326,7,48.36868616893243
461.1967348235339,174.4188618859637,21.028551220054926,188.94362888581512,12.302719337052224,3,29.88528109053335
227.24253730123547,105.09644085894128,126.84562044477713,230.76801042662063,15.013718263739534,7,40.15230446154257
366.47164966035007,108.13116068244817,150.78295964493407,223.85436674313996,5.8465139493005776,14,58.530150062778446
318.71311478099113,178.1507673082503,247.95913737479913,214.3671377802109,17.537508210587433,14,46.19538664300044
265.39848954723834,80.82188878563285,192.8490862110872,152.10721223962736,7.641385231386792,3,29.361103022864953
415.72755121276504,100.86749890140064,161.9354285614085,188.28424531439094,1.4049302433634159,28,32.14299848488457
261.79803046956124,135.5808689791752,23.03219858746619,209.5638298430419,3.5264341131633326,7,67.54973226849398
410.562449588358,131.2075906077478,97.71401804740675,232.58402007349588,3.3577314973382366,14,63.33615177476158
416.9219780532439,106.84033013677892,148.36647432273992,237.25544116759033,17.11314687641751,14,49.139511390726305
208.0409902289943,115.11609401344865,174.99274373027325,184.9117869810872,3.9330141529159524,14,58.77590754863418
243.10607077527874,140.83035965845937,230.5867372397112,204.9083604091913,9.51810941797496,14,33.89951826920239
466.9069603876738,109.466955144552,29.20647758665085,166.06730199326537,7.897546036129366,28,41.15756412739859
404.72689180600355,170.22212506856954,184.38961035230113,180.5108464508496,17.723125234062,3,14.44642724636509
335.86682965042826,118.63946388773596,219.45041771466308,238.33778982846138,16.21903240105594,3,35.350341821942315
528.6615452247413,29.094578586082843,106.57984082626496,165.34898549750753,4.52586521685689,7,45.25581944749189
